FF_HH;PM2_5Max;PM2_5Min;PM2_5Avg;PM10_Max;PM10_Min;PM10_Avg;Nodo
2024-04-19 08:30:38;5,4;3,8;4,4;5,4;3,8;4,5;Nodo 1 
2024-04-19 08:45:50;4,8;2,6;3,9;4,9;2,6;4;Nodo 1 
2024-04-19 09:00:40;3,5;2,9;3,2;3,5;2,9;3,2;Nodo 1 
2024-04-19 09:15:48;4,2;2,9;3,6;4,2;2,9;3,6;Nodo 1 
2024-04-19 09:30:37;4,6;3,6;4;5;3,6;4,1;Nodo 1 
2024-04-19 09:45:50;5;4,1;4,4;5,3;4,1;4,4;Nodo 1 
2024-04-19 10:00:40;4,2;2,8;3,5;4,2;2,8;3,5;Nodo 1 
2024-04-19 10:15:49;5,4;2,4;3,6;5,4;2,4;3,6;Nodo 1 
2024-04-19 10:30:38;5,8;4;4,5;5,8;4;4,5;Nodo 1 
2024-04-19 10:45:47;4,6;3,1;3,7;4,6;3,3;3,8;Nodo 1 
2024-04-19 11:00:37;2,9;2,5;2,7;2,9;2,5;2,7;Nodo 1 
2024-04-19 11:15:49;3,9;2,9;3,4;3,9;2,9;3,5;Nodo 1 
2024-04-19 11:30:38;4,8;3,1;3,8;4,8;3,1;3,8;Nodo 1 
2024-04-19 11:45:48;4,6;3,8;4,2;4,6;3,8;4,2;Nodo 1 
2024-04-19 12:00:37;6,3;4,1;4,9;6,3;4,1;4,9;Nodo 1 
2024-04-19 12:15:46;5,7;3,3;4,1;5,7;3,3;4,2;Nodo 1 
2024-04-19 12:30:36;5,9;3,2;4,7;5,9;3,2;4,7;Nodo 1 
2024-04-19 12:45:48;10,4;5;7,7;10,4;5;7,8;Nodo 1 
2024-04-19 13:00:38;11,8;10;10,8;11,8;10;11;Nodo 1 
2024-04-19 13:15:46;12,9;8,9;10,9;12,9;8,9;10,9;Nodo 1 
2024-04-19 13:30:44;11,4;7,8;9,6;11,4;7,8;9,7;Nodo 1 
2024-04-19 13:45:48;8,6;4,9;7;8,6;4,9;7;Nodo 1 
2024-04-19 14:00:46;8,6;2,6;5,5;8,6;3;5,6;Nodo 1 
2024-04-19 14:15:47;4,7;2,8;3,8;4,7;2,8;3,9;Nodo 1 
2024-04-19 14:30:45;6,3;4,1;5,2;6,3;4,1;5,2;Nodo 1 
2024-04-19 14:45:45;6,6;4,7;5,4;6,6;4,7;5,5;Nodo 1 
2024-04-19 15:00:45;6,1;5,1;5,6;6,1;5,1;5,6;Nodo 1 
2024-04-19 15:15:47;7,1;5,5;6,2;7,1;5,5;6,2;Nodo 1 
2024-04-19 15:30:45;7,9;6,9;7,4;7,9;6,9;7,4;Nodo 1 
2024-04-19 15:45:46;9;7,4;8,4;9,3;7,4;8,6;Nodo 1 
2024-04-19 16:00:44;8,6;7,3;7,9;8,6;7,3;7,9;Nodo 1 
2024-04-19 16:15:44;8,4;7,3;7,7;8,4;7,3;7,8;Nodo 1 
2024-04-19 16:30:46;8,4;6;7,4;8,6;6;7,4;Nodo 1 
2024-04-19 16:45:46;4,1;1,5;2,2;4,1;1,6;2,4;Nodo 1 
2024-04-19 17:00:45;2;1,5;1,7;2,4;1,5;1,8;Nodo 1 
2024-04-19 17:15:45;2,1;0,8;1,6;2,8;0,8;1,7;Nodo 1 
2024-04-19 17:30:43;2,7;2;2,3;2,7;2;2,3;Nodo 1 
2024-04-19 17:45:47;3,3;2,4;2,7;3,5;2,4;2,8;Nodo 1 
2024-04-19 18:00:43;3,9;2,3;2,8;4,1;2,3;2,9;Nodo 1 
2024-04-19 18:15:44;7,3;4,4;6,2;7,4;4,4;6,3;Nodo 1 
2024-04-19 18:30:45;9,3;7,6;8,3;9,6;7,6;8,3;Nodo 1 
2024-04-19 18:45:45;9,3;8,1;8,7;9,3;8,1;8,7;Nodo 1 
2024-04-19 19:00:45;10,7;8,4;9,7;10,7;8,4;9,7;Nodo 1 
2024-04-19 19:15:44;12,5;10,2;11,4;12,5;10,2;11,4;Nodo 1 
2024-04-19 19:30:43;13,3;11;11,9;13,3;11;12;Nodo 1 
2024-04-19 19:45:46;14,6;11,6;12,7;14,6;11,6;12,7;Nodo 1 
2024-04-19 20:00:44;13,3;10,5;12;13,3;10,5;12;Nodo 1 
2024-04-19 20:15:45;12;10,2;10,9;12;10,2;10,9;Nodo 1 
2024-04-19 20:30:43;11,8;10,6;10,9;11,8;10,6;10,9;Nodo 1 
2024-04-19 20:45:43;12,7;10,9;12,2;12,9;10,9;12,2;Nodo 1 
2024-04-19 21:00:41;13,6;11,6;12,6;13,6;11,6;12,6;Nodo 1 
2024-04-19 21:15:45;14;11,2;12,7;14;11,2;12,8;Nodo 1 
2024-04-19 21:30:44;15,7;13,8;14,6;15,9;13,8;14,7;Nodo 1 
2024-04-19 21:45:44;14,9;12,1;13,6;14,9;12,1;13,6;Nodo 1 
2024-04-19 22:00:42;13,4;10,7;12;13,4;10,7;12,1;Nodo 1 
2024-04-19 22:15:42;12,1;10;11,5;12,1;10;11,5;Nodo 1 
2024-04-19 22:30:44;11,4;10,4;10,9;12,1;10,4;11;Nodo 1 
2024-04-19 22:45:44;14,4;11,4;13;14,7;11,4;13,1;Nodo 1 
2024-04-19 23:00:43;15,1;14;14,5;15,6;14;14,6;Nodo 1 
2024-04-19 23:15:43;17,5;14,5;15,7;17,5;14,5;15,7;Nodo 1 
2024-04-19 23:30:41;18,1;16;16,8;18,1;16;16,8;Nodo 1 
2024-04-19 23:45:45;18,5;14,7;15,9;18,5;14,7;15,9;Nodo 1 
2024-04-20 00:00:43;16;13,9;15;16;13,9;15,1;Nodo 1 
2024-04-20 00:15:43;17,1;14,5;15,7;17,1;14,5;15,7;Nodo 1 
2024-04-20 00:30:43;15,4;11,8;13,7;15,4;11,8;13,7;Nodo 1 
2024-04-20 00:45:42;13,4;10,5;12;13,4;10,5;12;Nodo 1 
2024-04-20 01:00:41;13;10,9;11,9;13;10,9;11,9;Nodo 1 
2024-04-20 01:15:44;11,9;9,7;10,8;11,9;9,7;10,8;Nodo 1 
2024-04-20 01:30:42;10;8,2;9,2;10;8,2;9,2;Nodo 1 
2024-04-20 01:45:43;10;7,5;8,3;10;7,5;8,3;Nodo 1 
2024-04-20 02:00:43;9,1;7;8,2;9,1;7;8,2;Nodo 1 
2024-04-20 02:15:41;10,5;7,6;8,9;10,5;7,6;8,9;Nodo 1 
2024-04-20 02:30:40;10,1;7,6;9,1;10,1;7,6;9,1;Nodo 1 
2024-04-20 02:45:43;10,7;8,9;9,8;10,7;8,9;9,8;Nodo 1 
2024-04-20 03:00:42;11,4;8,5;10,3;11,4;8,5;10,3;Nodo 1 
2024-04-20 03:15:42;12,2;8,4;10,1;12,2;8,4;10,1;Nodo 1 
2024-04-20 03:30:41;10;6,2;8,2;10;6,2;8,2;Nodo 1 
2024-04-20 03:45:40;7,1;4,1;5,8;7,1;4,1;5,8;Nodo 1 
2024-04-20 04:00:50;7,7;4,6;5,9;7,7;4,6;6;Nodo 1 
2024-04-20 04:15:42;9,2;5,5;7,1;9,2;5,5;7,1;Nodo 1 
2024-04-20 04:30:41;11,4;7,7;9,3;11,4;7,7;9,3;Nodo 1 
2024-04-20 04:45:41;9,3;7,8;8,3;9,3;7,8;8,4;Nodo 1 
2024-04-20 05:00:39;12,8;7,4;9,2;13,5;7,4;9,3;Nodo 1 
2024-04-20 05:15:40;18,6;10,1;12,4;18,6;10,1;12,4;Nodo 1 
2024-04-20 05:30:42;18,8;15,3;16,8;18,8;15,3;16,8;Nodo 1 
2024-04-20 05:45:42;16;13,1;14,6;16;13,1;14,6;Nodo 1 
2024-04-20 06:00:40;30,1;16,3;22;30,1;16,3;22;Nodo 1 
2024-04-20 06:15:40;30,8;19;23,8;30,8;19;23,8;Nodo 1 
2024-04-20 06:30:39;39,4;22,8;34,1;43,1;22,8;35,6;Nodo 1 
2024-04-20 06:45:42;37,1;25,8;29,1;39;26,5;30,2;Nodo 1 
2024-04-20 07:00:42;29,2;26;27,5;31;26,3;28,3;Nodo 1 
2024-04-20 07:15:41;29;25,5;27,4;29,6;26,1;27,9;Nodo 1 
2024-04-20 07:30:39;31,7;29,3;30,2;31,7;29,7;30,5;Nodo 1 
2024-04-20 07:45:40;39;31,8;35,4;39,1;31,8;35,5;Nodo 1 
2024-04-20 08:00:39;39,8;35,8;38,2;39,8;35,8;38,4;Nodo 1 
2024-04-20 08:15:41;42;36,5;38,5;42,9;36,6;39,4;Nodo 1 
2024-04-20 08:30:40;43,4;37,2;40,8;44,4;37,5;41,7;Nodo 1 
2024-04-20 08:45:40;44,2;41,8;43,3;47,5;42,7;45,1;Nodo 1 
2024-04-20 09:00:38;43,6;41,7;42,7;45,9;42,7;44,4;Nodo 1 
2024-04-20 09:15:39;49,2;39,7;42,3;51,3;41,2;43,9;Nodo 1 
2024-04-20 09:30:41;41,7;38;39,7;43,2;39;40,9;Nodo 1 
2024-04-20 09:45:41;40,8;37,3;38,2;42;38,2;39,2;Nodo 1 
2024-04-20 10:00:40;37,6;34,5;35,9;38,7;34,6;36,7;Nodo 1 
2024-04-20 10:15:39;34,1;27,9;31,5;35;29,1;32,4;Nodo 1 
2024-04-20 10:30:38;31,3;19,5;26,7;32,7;20,4;27,3;Nodo 1 
2024-04-20 10:45:38;29,3;25,1;26,9;30,5;25,6;27,7;Nodo 1 
2024-04-20 11:00:40;24,6;20,3;22,4;25,1;20,3;22,8;Nodo 1 
2024-04-20 11:15:40;23,2;19;21,1;23,9;19;21,5;Nodo 1 
2024-04-20 11:30:36;22,8;19,7;21;23,8;19,7;21,4;Nodo 1 
2024-04-20 11:45:40;20,5;18,9;19,8;22,1;18,9;20,4;Nodo 1 
2024-04-20 12:00:39;20,6;18;19,2;21,9;18,2;19,8;Nodo 1 
2024-04-20 12:15:39;20,9;17,9;19,2;20,9;17,9;19,6;Nodo 1 
2024-04-20 12:30:38;20,2;18,3;19,3;20,2;18,5;19,5;Nodo 1 
2024-04-20 12:45:37;19,4;15,7;17,7;19,4;15,7;17,7;Nodo 1 
2024-04-20 13:00:39;18;13;15,8;18;13;15,8;Nodo 1 
2024-04-20 13:15:45;16,1;13,4;14,8;16,1;13,4;14,8;Nodo 1 
2024-04-20 13:31:39;19,1;14,9;16,1;19,1;14,9;16,1;Nodo 1 
2024-04-20 13:45:43;16,2;14,9;15,6;17;14,9;15,7;Nodo 1 
2024-04-20 14:01:37;16,9;13,8;15,3;16,9;13,8;15,3;Nodo 1 
2024-04-20 14:15:46;15;11,3;12,9;15;11,3;12,9;Nodo 1 
2024-04-20 14:31:36;13,1;9,1;12,1;13,1;9,1;12,1;Nodo 1 
2024-04-20 14:45:44;13,9;12;12,7;13,9;12;12,7;Nodo 1 
2024-04-20 15:01:38;14;13,1;13,3;14;13,1;13,3;Nodo 1 
2024-04-20 15:15:43;14,5;12,9;13,6;14,5;12,9;13,6;Nodo 1 
2024-04-20 15:31:37;13,9;11,8;12,8;14,1;11,8;12,9;Nodo 1 
2024-04-20 15:45:45;14,6;13;13,6;14,6;13;13,6;Nodo 1 
2024-04-20 16:01:35;15,2;12,2;13,1;15,2;12,2;13,1;Nodo 1 
2024-04-20 16:15:43;14,6;13,2;13,7;14,6;13,2;13,8;Nodo 1 
2024-04-20 16:31:37;16,7;13,1;14,5;16,7;13,1;14,5;Nodo 1 
2024-04-20 16:45:42;15;13,1;14,2;15;13,1;14,2;Nodo 1 
2024-04-20 17:01:39;16,4;13;14,7;16,4;13;14,7;Nodo 1 
2024-04-20 17:15:43;15,9;14,2;15;15,9;14,2;15;Nodo 1 
2024-04-20 17:31:44;16,6;14,2;15,5;16,6;14,2;15,5;Nodo 1 
2024-04-20 17:45:47;17;15,5;16,2;17;15,5;16,2;Nodo 1 
2024-04-20 18:01:36;18,6;16,1;17,1;18,6;16,1;17,3;Nodo 1 
2024-04-20 18:15:44;19,2;17,2;18;19,7;17,2;18,1;Nodo 1 
2024-04-20 18:31:41;20,6;18,3;19,4;20,6;18,3;19,4;Nodo 1 
2024-04-20 18:46:01;20,3;18,1;18,9;20,3;18,1;18,9;Nodo 1 
2024-04-20 19:02:36;21,2;18,9;20,1;21,2;18,9;20,1;Nodo 1 
2024-04-20 19:15:50;20,8;18,7;19,9;22,2;18,7;20,1;Nodo 1 
2024-04-20 19:31:34;21,6;20;20,6;21,6;20;20,6;Nodo 1 
2024-04-20 19:45:48;26,2;19,9;21,8;26,2;19,9;21,8;Nodo 1 
2024-04-20 20:01:36;24,3;18,9;20,8;24,3;18,9;20,8;Nodo 1 
2024-04-20 20:17:02;18,6;16,9;17,7;18,6;16,9;17,7;Nodo 1 
2024-04-20 20:31:35;18;15,6;17;19,2;15,6;17,1;Nodo 1 
2024-04-20 20:45:49;18,6;16,5;17,5;18,6;16,5;17,5;Nodo 1 
2024-04-20 21:01:33;18,7;16,7;17,4;18,9;16,7;17,4;Nodo 1 
2024-04-20 21:15:45;18,1;16,7;17,3;18,1;16,7;17,5;Nodo 1 
2024-04-20 21:31:36;18;16,2;17;18,1;16,2;17,2;Nodo 1 
2024-04-20 21:45:44;17,8;15,8;16,8;19;15,8;16,9;Nodo 1 
2024-04-20 22:01:34;18,6;16,1;17,4;18,6;16,1;17,4;Nodo 1 
2024-04-20 22:15:42;18,7;15,9;17,4;18,7;15,9;17,4;Nodo 1 
2024-04-20 22:31:36;22,6;19,1;20,4;22,7;19,1;20,5;Nodo 1 
2024-04-20 22:45:40;20,8;19,2;20;20,9;19,2;20;Nodo 1 
2024-04-20 23:01:35;21,6;17,7;19,5;21,6;17,7;19,6;Nodo 1 
2024-04-20 23:15:44;20,3;17,6;18,5;20,3;17,6;18,5;Nodo 1 
2024-04-20 23:31:33;20,1;17,1;18,1;21,3;17,1;18,2;Nodo 1 
2024-04-20 23:45:41;19,1;16,6;17,8;19,1;16,6;17,8;Nodo 1 
2024-04-21 00:01:35;21,5;17,1;19;21,6;17,1;19,1;Nodo 1 
2024-04-21 00:15:40;23,4;21,3;22,5;23,4;21,3;22,5;Nodo 1 
2024-04-21 00:31:34;21,7;18,9;20,5;21,7;18,9;20,5;Nodo 1 
2024-04-21 00:45:43;19,4;15,4;17,2;19,4;15,4;17,2;Nodo 1 
2024-04-21 01:01:32;17,9;16,2;17,3;17,9;16,2;17,3;Nodo 1 
2024-04-21 01:15:40;17,7;16,4;17,1;17,7;16,4;17,1;Nodo 1 
2024-04-21 01:31:35;18,2;16,9;17,4;18,2;16,9;17,4;Nodo 1 
2024-04-21 01:45:39;17,2;11,9;13,7;17,2;11,9;13,7;Nodo 1 
2024-04-21 02:01:33;13,5;11,2;12,1;13,5;11,2;12,2;Nodo 1 
2024-04-21 02:15:42;11,3;9,3;10,2;12,1;9,3;10,3;Nodo 1 
2024-04-21 02:31:32;13,1;11;11,8;13,1;11;11,8;Nodo 1 
2024-04-21 02:45:40;17,7;11,8;13,4;17,7;11,8;13,4;Nodo 1 
2024-04-21 03:01:34;14,4;11,2;12,4;14,4;11,2;12,4;Nodo 1 
2024-04-21 03:15:43;12,2;10,9;11,5;12,2;11,2;11,6;Nodo 1 
2024-04-21 03:31:32;14,4;11,1;13,1;14,6;11,1;13,2;Nodo 1 
2024-04-21 03:45:40;15,4;14,2;14,8;16;14,2;15;Nodo 1 
2024-04-21 04:01:34;15,5;13,1;14,1;15,5;13,1;14,2;Nodo 1 
2024-04-21 04:15:39;18;13,6;16,2;18,5;13,6;16,3;Nodo 1 
2024-04-21 04:31:33;16,9;13,6;15,4;16,9;13,7;15,5;Nodo 1 
2024-04-21 04:45:42;12,7;10,7;11,4;12,7;10,7;11,4;Nodo 1 
2024-04-21 05:01:32;11,8;10;11;11,8;10;11,1;Nodo 1 
2024-04-21 05:15:40;11,2;9,6;10,4;11,5;9,6;10,5;Nodo 1 
2024-04-21 05:31:34;12,2;10;11,2;12,2;10,3;11,2;Nodo 1 
2024-04-21 05:45:38;12,2;10,7;11,1;12,2;10,7;11,1;Nodo 1 
2024-04-21 06:01:32;11,7;10,6;11,2;11,7;10,6;11,2;Nodo 1 
2024-04-21 06:15:40;11,9;10;11,1;11,9;10;11,1;Nodo 1 
2024-04-21 06:31:31;11,4;9,7;10,6;11,6;9,7;10,7;Nodo 1 
2024-04-21 06:45:39;12,2;10,9;11,3;12,8;10,9;11,4;Nodo 1 
2024-04-21 07:01:33;14,5;11,4;12,7;14,5;11,4;12,7;Nodo 1 
2024-04-21 07:15:37;17,3;14,2;15,8;17,3;14,2;15,8;Nodo 1 
2024-04-21 07:31:32;17,7;15;16,5;17,7;15;16,6;Nodo 1 
2024-04-21 07:45:40;18,5;16,9;17,6;18,5;16,9;17,6;Nodo 1 
2024-04-21 08:01:30;17,1;16,5;16,7;17,1;16,5;16,8;Nodo 1 
2024-04-21 08:15:39;19,7;16,1;17,9;19,7;16,1;17,9;Nodo 1 
2024-04-21 08:31:32;19,7;15,9;17,7;19,7;15,9;17,8;Nodo 1 
2024-04-21 08:45:38;18,3;15;16,6;18,3;15,2;16,6;Nodo 1 
2024-04-21 09:01:31;16;13,3;14,6;16;13,4;14,7;Nodo 1 
2024-04-21 09:15:39;16,7;14,7;15,3;16,7;14,7;15,4;Nodo 1 
2024-04-21 09:31:29;15,8;12,1;13,9;15,8;12,1;14;Nodo 1 
2024-04-21 09:45:37;14,7;11,7;13,2;14,7;11,7;13,3;Nodo 1 
2024-04-21 10:01:32;13,5;9,7;11,3;13,5;9,7;11,3;Nodo 1 
2024-04-21 10:15:36;12,4;10,4;11,3;12,7;10,7;11,5;Nodo 1 
2024-04-21 10:31:30;13,7;11,3;12,4;13,7;11,3;12,6;Nodo 1 
2024-04-21 10:45:38;15,5;11,8;13,7;15,5;11,8;13,7;Nodo 1 
2024-04-21 11:01:29;17,1;14,3;15,8;18,3;14,3;16;Nodo 1 
2024-04-21 11:15:37;18,2;16,5;17,3;18,2;16,5;17,3;Nodo 1 
2024-04-21 11:31:31;18,8;16,8;17,7;18,8;16,8;17,7;Nodo 1 
2024-04-21 11:45:35;19,5;14,7;17;19,5;14,7;17;Nodo 1 
2024-04-21 12:01:29;16,5;14,7;15,5;16,5;14,7;15,5;Nodo 1 
2024-04-21 12:15:37;16,5;12,5;13,9;16,6;12,5;13,9;Nodo 1 
2024-04-21 12:31:32;12,9;10,4;11,3;12,9;10,4;11,3;Nodo 1 
2024-04-21 12:45:36;10,8;8,6;9,7;10,8;8,6;9,7;Nodo 1 
2024-04-21 13:01:30;9;4,9;6,8;9;4,9;6,8;Nodo 1 
2024-04-21 13:15:42;7,4;4,6;5,7;7,4;4,6;5,7;Nodo 1 
2024-04-21 13:31:28;9,1;5,4;7,2;9,1;5,4;7,2;Nodo 1 
2024-04-21 13:45:40;9,7;6,3;7,5;9,7;6,3;7,5;Nodo 1 
2024-04-21 14:01:30;7,2;6,1;6,7;7,2;6,1;6,7;Nodo 1 
2024-04-21 14:15:40;7,5;6,1;6,8;7,5;6,1;6,8;Nodo 1 
2024-04-21 14:31:29;8,6;6,1;7,3;8,6;6,1;7,3;Nodo 1 
2024-04-21 14:45:41;8,2;6,8;7,3;8,2;6,8;7,3;Nodo 1 
2024-04-21 15:01:27;7,6;6;6,7;7,6;6;6,7;Nodo 1 
2024-04-21 15:15:41;7,5;5,5;6,5;7,5;5,5;6,5;Nodo 1 
2024-04-21 15:31:29;7,8;6,2;6,9;7,8;6,2;6,9;Nodo 1 
2024-04-21 15:45:39;8,2;6,8;7,2;8,2;6,8;7,2;Nodo 1 
2024-04-21 16:01:28;7,1;5,6;6,7;7,1;5,6;6,7;Nodo 1 
2024-04-21 16:15:41;6,3;1,6;4;6,3;1,6;4;Nodo 1 
2024-04-21 16:31:26;2,8;1,7;1,9;2,8;1,7;2;Nodo 1 
2024-04-21 16:45:40;6,4;3,4;5,2;6,4;3,4;5,2;Nodo 1 
2024-04-21 17:01:29;6,3;4,9;5,6;6,9;4,9;5,7;Nodo 1 
2024-04-21 17:15:41;7;5,5;6,1;7;5,5;6,1;Nodo 1 
2024-04-21 17:31:27;7,3;6,2;6,5;7,3;6,2;6,5;Nodo 1 
2024-04-21 17:45:40;7,1;6,2;6,5;7,1;6,2;6,5;Nodo 1 
2024-04-21 18:01:27;7,6;5,7;6,7;7,6;5,7;6,7;Nodo 1 
2024-04-21 18:15:40;7;5,9;6,4;7;5,9;6,5;Nodo 1 
2024-04-21 18:31:26;6,9;5,1;5,9;6,9;5,1;6;Nodo 1 
2024-04-21 18:45:38;3,5;2,2;2,7;3,5;2,3;2,8;Nodo 1 
2024-04-21 19:01:28;3;1,6;2,3;3,2;1,6;2,4;Nodo 1 
2024-04-21 19:15:37;3,2;2,3;2,8;3,8;2,5;3;Nodo 1 
2024-04-21 19:31:27;3,9;2,6;3;3,9;2,6;3;Nodo 1 
2024-04-21 19:45:39;2,9;2,1;2,5;3,1;2,1;2,6;Nodo 1 
2024-04-21 20:01:25;4,5;2,8;3,5;4,5;2,8;3,6;Nodo 1 
2024-04-21 20:15:39;11,5;4,8;8,9;12,3;5;9,1;Nodo 1 
2024-04-21 20:31:27;5,4;4,3;4,8;5,5;4,3;4,8;Nodo 1 
2024-04-21 20:45:41;5,2;3,8;4,5;5,6;3,8;4,6;Nodo 1 
2024-04-21 21:01:26;4,7;4,1;4,3;5;4,1;4,4;Nodo 1 
2024-04-21 21:15:39;5,9;4,3;5;5,9;4,3;5,2;Nodo 1 
2024-04-21 21:31:25;4,7;3,7;4,3;4,7;3,7;4,3;Nodo 1 
2024-04-21 21:45:38;4,5;3,7;4;4,5;3,7;4;Nodo 1 
2024-04-21 22:01:25;4,7;3,8;4;4,7;3,8;4,1;Nodo 1 
2024-04-21 22:15:37;4,1;3,3;3,7;4,1;3,3;3,7;Nodo 1 
2024-04-21 22:31:27;3,4;2,6;3;3,4;2,6;3;Nodo 1 
2024-04-21 22:45:36;4,1;2,5;2,9;4,1;2,5;2,9;Nodo 1 
2024-04-21 23:01:26;3,5;2,8;3,1;3,5;2,8;3,1;Nodo 1 
2024-04-21 23:15:38;3,3;2,6;3,1;3,8;2,6;3,2;Nodo 1 
2024-04-21 23:31:27;3,5;3;3,3;3,5;3;3,3;Nodo 1 
2024-04-21 23:45:37;4;3,1;3,6;4;3,1;3,6;Nodo 1 
2024-04-22 00:01:26;4;2,9;3,4;4;3;3,4;Nodo 1 
2024-04-22 00:15:39;3,7;3;3,4;3,9;3;3,4;Nodo 1 
2024-04-22 00:31:25;3,8;3,1;3,3;4,1;3,1;3,4;Nodo 1 
2024-04-22 00:45:37;3,5;2,4;3;3,5;2,4;3;Nodo 1 
2024-04-22 01:01:23;3,8;2,7;3,1;3,8;2,7;3,1;Nodo 1 
2024-04-22 01:15:36;3,9;2,9;3,3;3,9;2,9;3,3;Nodo 1 
2024-04-22 01:31:26;4,4;3,1;3,5;4,4;3,1;3,5;Nodo 1 
2024-04-22 01:45:38;4,4;3,3;3,9;4,4;3,3;3,9;Nodo 1 
2024-04-22 02:01:24;4,9;4,3;4,6;5,2;4,3;4,6;Nodo 1 
2024-04-22 02:15:37;4,9;4;4,4;4,9;4;4,4;Nodo 1 
2024-04-22 02:31:23;4,7;3,6;4,1;4,7;3,6;4,1;Nodo 1 
2024-04-22 02:45:35;4,9;3,9;4,4;5,1;3,9;4,4;Nodo 1 
2024-04-22 03:01:25;5,3;3,8;4,7;5,3;3,8;4,7;Nodo 1 
2024-04-22 03:15:37;5,6;4,3;5,1;5,7;4,3;5,1;Nodo 1 
2024-04-22 03:31:23;5,6;4,5;4,9;5,6;4,5;4,9;Nodo 1 
2024-04-22 03:45:36;5,7;3,9;5;5,7;3,9;5;Nodo 1 
2024-04-22 04:01:26;5,6;4;4,5;5,6;4;4,5;Nodo 1 
2024-04-22 04:15:35;5,2;4;4,4;5,2;4;4,4;Nodo 1 
2024-04-22 04:31:24;3,7;2,8;3,3;3,7;2,8;3,3;Nodo 1 
2024-04-22 04:45:37;3,7;2,9;3,3;4,1;2,9;3,4;Nodo 1 
2024-04-22 05:01:23;3,6;2,9;3;3,6;2,9;3,1;Nodo 1 
2024-04-22 05:15:36;3,9;3,5;3,7;4,2;3,5;3,7;Nodo 1 
2024-04-22 05:31:25;5;3,4;4;5;3,4;4;Nodo 1 
2024-04-22 05:45:36;5;3,7;4,6;5;3,7;4,6;Nodo 1 
2024-04-22 06:01:21;5,3;4,2;4,6;5,3;4,2;4,6;Nodo 1 
2024-04-22 06:15:34;4,4;3,5;4,1;4,4;3,5;4,1;Nodo 1 
2024-04-22 06:31:24;4,7;3,9;4,2;4,7;3,9;4,3;Nodo 1 
2024-04-22 06:45:37;5,1;3,3;3,9;5,1;3,3;3,9;Nodo 1 
2024-04-22 07:01:22;4,2;3,4;3,8;4,2;3,4;3,8;Nodo 1 
2024-04-22 07:15:35;4,7;2,7;3,6;4,7;2,7;3,6;Nodo 1 
2024-04-22 07:31:24;3,2;2,3;2,6;3,2;2,4;2,7;Nodo 1 
2024-04-22 07:45:33;2,4;1,9;2,1;2,4;1,9;2,2;Nodo 1 
2024-04-22 08:01:23;2,5;1,5;2,1;2,6;1,5;2,2;Nodo 1 
2024-04-22 08:15:35;2,6;2;2,3;2,7;2;2,3;Nodo 1 
2024-04-22 08:31:21;2,4;1,3;1,9;2,5;1,3;2;Nodo 1 
2024-04-22 08:45:34;1,6;1,1;1,3;1,7;1,1;1,4;Nodo 1 
2024-04-22 09:01:24;1,4;0,8;1,1;1,6;0,9;1,2;Nodo 1 
2024-04-22 09:15:33;1,6;0,8;1,2;1,7;0,8;1,2;Nodo 1 
2024-04-22 09:31:22;1,3;0,9;1,1;1,3;0,9;1,1;Nodo 1 
2024-04-22 09:45:36;1,6;0,7;1;2;0,7;1,1;Nodo 1 
2024-04-22 10:01:21;1,6;0,8;1,1;2,3;0,8;1,2;Nodo 1 
2024-04-22 10:15:34;1,5;1;1,2;1,7;1;1,2;Nodo 1 
2024-04-22 10:31:23;1,5;0,9;1,1;1,8;0,9;1,3;Nodo 1 
2024-04-22 10:45:32;1,8;1;1,3;2;1,1;1,4;Nodo 1 
2024-04-22 11:01:22;1,4;1;1,2;1,5;1;1,3;Nodo 1 
2024-04-22 11:15:34;2,8;1,5;1,8;4,4;1,5;2,1;Nodo 1 
2024-04-22 11:31:20;2,1;1,1;1,6;2,6;1,1;1,8;Nodo 1 
2024-04-22 11:45:33;2,2;1,3;1,7;2,3;1,4;1,7;Nodo 1 
2024-04-22 12:01:22;3;2,5;2,7;3,1;2,5;2,8;Nodo 1 
2024-04-22 12:15:35;3,6;2,4;2,9;3,6;2,4;2,9;Nodo 1 
2024-04-22 12:31:21;3,9;2,1;2,8;3,9;2,1;2,8;Nodo 1 
2024-04-22 12:45:33;3,9;2,6;3,2;3,9;2,6;3,2;Nodo 1 
2024-04-22 13:01:20;5,8;4,4;4,8;5,8;4,4;4,8;Nodo 1 
2024-04-22 13:15:48;13,9;5,4;9,4;13,9;5,4;9,4;Nodo 1 
2024-04-22 13:31:19;16,4;14,4;15,5;16,4;14,4;15,5;Nodo 1 
2024-04-22 13:45:44;17,1;14,5;16,1;17,1;14,5;16,1;Nodo 1 
2024-04-22 14:01:21;19,3;17,4;18;19,3;17,4;18;Nodo 1 
2024-04-22 14:15:47;19,1;16,4;18,2;19,1;16,4;18,2;Nodo 1 
2024-04-22 14:31:20;18,8;13,8;15,9;18,8;13,8;15,9;Nodo 1 
2024-04-22 14:45:46;15,5;13,1;14,4;15,5;13,1;14,4;Nodo 1 
2024-04-22 15:01:18;16,6;13,8;15;16,6;13,8;15;Nodo 1 
2024-04-22 15:15:44;15,8;12,5;14,2;15,8;12,5;14,3;Nodo 1 
2024-04-22 15:31:20;14,5;12,5;13,3;14,5;12,5;13,3;Nodo 1 
2024-04-22 15:45:52;14,9;10;12,5;14,9;10;12,5;Nodo 1 
